,MAMA_monthly_10
2022-04-04,55.9378
2022-03-31,55.1834
2022-02-28,54.4063
2022-01-31,53.6654
2021-12-31,52.9318
2021-11-30,52.0889
2021-10-29,51.3016
2021-09-30,50.4287
2021-08-31,49.7844
2021-07-30,49.0896
2021-06-30,48.3848
2021-05-28,47.6842
2021-04-30,47.0381
2021-03-31,46.3372
2021-02-26,45.6895
2021-01-29,45.0521
2020-12-31,44.4078
2020-11-30,43.7078
2020-10-30,43.1011
2020-09-30,42.5985
2020-08-31,42.0348
2020-07-31,41.4071
2020-06-30,40.8667
2020-05-29,40.3721
2020-04-30,39.8197
2020-03-31,39.3387
2020-02-28,38.9387
2020-01-31,38.4546
2019-12-31,37.8621
2019-11-29,37.3344
2019-10-31,36.7882
2019-09-30,36.2350
2019-08-30,35.6963
2019-07-31,35.1431
2019-06-28,34.6392
2019-05-31,34.1490
2019-04-30,33.6929
2019-03-29,33.2406
2019-02-28,32.8344
2019-01-31,32.4172
2018-12-31,31.9994
2018-11-30,31.5914
2018-10-31,31.1197
2018-09-28,30.6884
2018-08-31,30.2737
2018-07-31,29.8440
2018-06-29,29.4325
2018-05-31,29.0202
2018-04-30,28.6316
2018-03-29,28.2240
2018-02-28,27.8117
2018-01-31,27.3921
2017-12-29,26.9610
2017-11-30,26.5570
2017-10-31,26.1423
2017-09-29,25.7746
2017-08-31,25.3783
2017-07-31,25.0183
2017-06-30,24.6353
2017-05-31,24.2560
2017-04-28,23.9292
2017-03-31,23.5989
2017-02-28,23.2685
2017-01-31,22.9626
2016-12-30,22.6420
2016-11-30,22.3365
2016-10-31,22.0390
2016-09-30,21.7510
2016-08-31,21.4621
2016-07-29,21.1479
2016-06-30,20.8642
2016-05-31,20.5930
2016-04-29,20.2923
2016-03-31,20.0469
2016-02-29,19.8081
2016-01-29,19.5624
2015-12-31,19.2667
2015-11-30,18.9822
2015-10-30,18.6896
2015-09-30,18.4079
2015-08-31,18.1558
2015-07-31,17.9148
2015-06-30,17.6720
2015-05-29,17.4351
2015-04-30,17.1726
2015-03-31,16.9302
2015-02-27,16.6691
2015-01-30,16.4028
2014-12-31,16.1885
2014-11-28,15.9470
2014-10-31,15.6919
2014-09-30,15.4668
2014-08-29,15.2639
2014-07-31,15.0712
2014-06-30,14.8706
2014-05-30,14.6741
2014-04-30,14.4630
2014-03-31,14.2352
2014-02-28,14.0171
2014-01-31,13.7779
2013-12-31,13.5363
2013-11-29,13.2629
2013-10-31,13.0092
2013-09-30,12.7902
2013-08-30,12.5896
2013-07-31,12.3899
2013-06-28,12.1834
2013-05-31,11.9833
2013-04-30,11.7931
2013-03-28,11.6160
2013-02-28,11.4369
2013-01-31,11.2709
2012-12-31,11.1325
2012-11-30,11.0199
2012-10-31,10.8910
2012-09-28,10.7628
2012-08-31,10.6290
2012-07-31,10.4879
2012-06-29,10.3552
2012-05-31,10.2126
2012-04-30,10.0932
2012-03-30,9.9533
2012-02-29,9.8040
2012-01-31,9.6522
2011-12-30,9.5416
2011-11-30,9.4188
2011-10-31,9.2926
2011-09-30,9.1504
2011-08-31,9.0278
2011-07-29,8.9046
2011-06-30,8.7704
2011-05-31,8.6322
2011-04-29,8.5001
2011-03-31,8.3672
2011-02-28,8.2271
2011-01-31,8.0771
2010-12-31,7.9396
2010-11-30,7.8032
2010-10-29,7.6772
2010-09-30,7.5459
2010-08-31,7.4317
2010-07-30,7.3331
2010-06-30,7.2151
2010-05-28,7.0825
2010-04-30,6.9429
2010-03-31,6.8010
2010-02-26,6.6658
2010-01-29,6.5381
2009-12-31,6.4305
2009-11-30,6.2913
2009-10-30,6.1607
2009-09-30,6.0408
2009-08-31,5.9251
2009-07-31,5.8145
2009-06-30,5.7022
2009-05-29,5.5521
2009-04-30,5.4122
2009-03-31,5.3076
2009-02-27,5.2259
2009-01-30,5.1755
2008-12-31,5.1242
2008-11-28,5.0261
2008-10-31,4.9431
2008-09-30,4.8375
2008-08-29,4.7397
