,MAMA_monthly_10
2022-04-04,32.1949
2022-03-31,31.6608
2022-02-28,31.1170
2022-01-31,30.6447
2021-12-31,30.2349
2021-11-30,29.8986
2021-10-29,29.5905
2021-09-30,29.2342
2021-08-31,28.9152
2021-07-30,28.6183
2021-06-30,28.3641
2021-05-28,28.0562
2021-04-30,27.7316
2021-03-31,27.4695
2021-02-26,27.2257
2021-01-29,26.9685
2020-12-31,26.8250
2020-11-30,26.6974
2020-10-30,26.5925
2020-09-30,26.5808
2020-08-31,26.5706
2020-07-31,26.5021
2020-06-30,26.4125
2020-05-29,26.3296
2020-04-30,26.2668
2020-03-31,26.2370
2020-02-28,26.2847
2020-01-31,26.1140
2019-12-31,25.8815
2019-11-29,25.5943
2019-10-31,25.3006
2019-09-30,24.9788
2019-08-30,24.6826
2019-07-31,24.4876
2019-06-28,24.2315
2019-05-31,23.9774
2019-04-30,23.8090
2019-03-29,23.5117
2019-02-28,23.2203
2019-01-31,22.9070
2018-12-31,22.5576
2018-11-30,22.2683
2018-10-31,21.9221
2018-09-28,21.5306
2018-08-31,21.0524
2018-07-31,20.5491
2018-06-29,20.0576
2018-05-31,19.6535
2018-04-30,19.1685
2018-03-29,18.7181
2018-02-28,18.2786
2018-01-31,17.9125
2017-12-29,17.5020
2017-11-30,17.1155
2017-10-31,16.7536
2017-09-29,16.4161
2017-08-31,16.1062
2017-07-31,15.8240
2017-06-30,15.5125
2017-05-31,15.2286
2017-04-28,14.9444
2017-03-31,14.6694
2017-02-28,14.3950
2017-01-31,14.1256
2016-12-30,13.8694
2016-11-30,13.5914
2016-10-31,13.3383
2016-09-30,13.1141
2016-08-31,12.9123
2016-07-29,12.6926
2016-06-30,12.4993
2016-05-31,12.3156
2016-04-29,12.1557
2016-03-31,11.9623
2016-02-29,11.7823
2016-01-29,11.6242
2015-12-31,11.4069
2015-11-30,11.1068
2015-10-30,10.7512
2015-09-30,10.4473
2015-08-31,10.1839
2015-07-31,9.9101
2015-06-30,9.5773
2015-05-29,9.2599
2015-04-30,8.9439
2015-03-31,8.6459
2015-02-27,8.3298
2015-01-30,8.0002
2014-12-31,7.7180
2014-11-28,7.4421
2014-10-31,7.1640
2014-09-30,6.8819
2014-08-29,6.6212
2014-07-31,6.3332
2014-06-30,6.0734
2014-05-30,5.8320
2014-04-30,5.5442
2014-03-31,5.2414
