,DEMA_monthly_10
2022-04-04,39.3786
2022-03-31,39.4857
2022-02-28,39.5657
2022-01-31,39.5300
2021-12-31,39.5981
2021-11-30,39.9755
2021-10-29,41.7750
2021-09-30,42.8856
2021-08-31,42.8126
2021-07-30,43.6580
2021-06-30,45.0019
2021-05-28,45.2642
2021-04-30,43.5926
2021-03-31,41.6351
2021-02-26,38.3676
2021-01-29,34.1270
2020-12-31,32.9101
2020-11-30,30.3415
2020-10-30,26.9740
2020-09-30,26.8704
2020-08-31,26.9283
2020-07-31,27.0752
2020-06-30,30.0944
2020-05-29,32.9826
2020-04-30,38.3157
2020-03-31,45.3242
2020-02-28,53.6704
2020-01-31,57.0745
2019-12-31,57.5173
2019-11-29,56.8628
2019-10-31,56.4616
2019-09-30,56.8692
2019-08-30,56.4476
2019-07-31,55.7203
2019-06-28,53.3057
2019-05-31,52.0749
2019-04-30,52.6955
2019-03-29,50.7097
2019-02-28,50.9149
2019-01-31,52.0860
2018-12-31,53.8618
2018-11-30,56.0127
2018-10-31,54.1972
2018-09-28,54.4241
2018-08-31,53.3483
2018-07-31,51.5728
2018-06-29,50.8817
2018-05-31,52.1444
2018-04-30,51.8774
2018-03-29,52.3689
2018-02-28,51.8712
2018-01-31,51.5178
2017-12-29,49.8988
2017-11-30,47.9833
2017-10-31,46.6519
2017-09-29,46.1615
2017-08-31,46.2200
2017-07-31,46.6865
2017-06-30,46.4889
2017-05-31,44.3553
2017-04-28,43.3587
2017-03-31,43.5962
2017-02-28,43.6654
2017-01-31,42.0811
2016-12-30,41.1099
2016-11-30,38.9837
2016-10-31,36.5416
2016-09-30,35.9974
2016-08-31,36.2893
2016-07-29,37.7882
2016-06-30,39.1002
2016-05-31,41.8229
2016-04-29,42.6125
2016-03-31,44.4322
2016-02-29,43.9919
2016-01-29,43.5320
2015-12-31,44.5243
2015-11-30,43.2106
2015-10-30,43.0984
2015-09-30,41.1731
2015-08-31,40.9452
2015-07-31,41.0307
2015-06-30,40.9184
2015-05-29,42.0190
2015-04-30,42.6826
2015-03-31,42.8276
2015-02-27,42.7895
2015-01-30,42.7987
2014-12-31,41.6012
2014-11-28,39.1092
2014-10-31,36.6504
2014-09-30,35.8538
2014-08-29,36.3069
2014-07-31,35.4251
2014-06-30,34.9981
2014-05-30,33.7878
2014-04-30,31.5508
2014-03-31,29.6669
2014-02-28,27.8817
2014-01-31,25.9416
2013-12-31,24.2875
2013-11-29,23.2132
2013-10-31,21.0740
2013-09-30,19.1704
2013-08-30,17.6456
2013-07-31,17.0630
2013-06-28,15.6482
2013-05-31,14.6886
2013-04-30,13.6270
2013-03-28,12.5020
2013-02-28,11.2048
2013-01-31,10.3226
2012-12-31,9.2712
2012-11-30,8.6497
2012-10-31,8.5534
2012-09-28,8.5721
2012-08-31,8.7848
2012-07-31,9.2719
2012-06-29,9.5264
2012-05-31,9.3462
2012-04-30,8.6417
2012-03-30,8.1437
2012-02-29,7.8911
2012-01-31,7.6006
2011-12-30,6.9294
2011-11-30,7.0189
2011-10-31,7.1491
2011-09-30,7.1889
2011-08-31,7.6699
2011-07-29,8.3269
2011-06-30,9.0853
2011-05-31,9.6104
2011-04-29,9.9631
2011-03-31,10.3218
2011-02-28,11.0324
2011-01-31,11.4105
2010-12-31,11.7351
2010-11-30,11.7854
2010-10-29,11.4048
2010-09-30,10.7923
2010-08-31,10.8401
2010-07-30,11.3528
2010-06-30,11.4563
2010-05-28,11.6178
2010-04-30,11.0782
2010-03-31,10.9132
2010-02-26,9.6667
2010-01-29,8.6268
2009-12-31,7.4867
2009-11-30,6.2861
2009-10-30,5.9411
2009-09-30,5.9064
2009-08-31,5.1575
2009-07-31,4.8642
2009-06-30,4.6172
2009-05-29,4.7744
2009-04-30,5.0196
2009-03-31,5.2507
2009-02-27,5.8207
2009-01-30,6.8686
2008-12-31,7.5771
