,DEMA_monthly_10
2022-04-04,-0.1120
2022-03-31,-0.1338
2022-02-28,-0.1554
2022-01-31,-0.1769
2021-12-31,-0.2102
2021-11-30,-0.2309
2021-10-29,-0.2751
2021-09-30,-0.3094
2021-08-31,-0.3473
2021-07-30,-0.3818
2021-06-30,-0.4399
2021-05-28,-0.4906
2021-04-30,-0.5603
2021-03-31,-0.5729
2021-02-26,-0.6026
2021-01-29,-0.6133
2020-12-31,-0.6050
2020-11-30,-0.4205
2020-10-30,-0.1336
2020-09-30,0.3602
2020-08-31,0.7166
2020-07-31,0.9921
2020-06-30,1.1438
2020-05-29,1.2241
2020-04-30,1.3536
2020-03-31,1.0684
2020-02-28,1.7146
2020-01-31,1.6708
2019-12-31,1.5963
2019-11-29,2.1219
2019-10-31,2.8501
2019-09-30,4.2544
2019-08-30,6.6316
2019-07-31,9.8941
2019-06-28,12.5316
2019-05-31,15.1356
2019-04-30,18.9492
2019-03-29,21.1306
2019-02-28,21.3180
2019-01-31,20.1877
2018-12-31,20.1127
2018-11-30,22.7803
2018-10-31,22.8694
2018-09-28,22.4835
2018-08-31,20.1454
2018-07-31,14.8164
2018-06-29,12.7191
2018-05-31,12.2450
2018-04-30,12.6579
2018-03-29,15.1929
2018-02-28,18.2136
2018-01-31,21.5640
2017-12-29,25.7143
2017-11-30,29.5361
2017-10-31,35.2296
2017-09-29,38.6948
2017-08-31,40.9910
2017-07-31,42.5933
2017-06-30,42.8145
2017-05-31,43.7323
2017-04-28,45.9032
2017-03-31,47.3247
2017-02-28,50.4727
2017-01-31,51.3949
2016-12-30,54.4631
2016-11-30,58.2789
2016-10-31,62.2813
2016-09-30,64.8715
2016-08-31,63.7882
2016-07-29,60.3503
2016-06-30,59.1153
2016-05-31,60.5922
2016-04-29,61.6611
2016-03-31,63.7149
2016-02-29,67.2752
2016-01-29,70.6308
2015-12-31,78.4515
2015-11-30,81.7776
2015-10-30,89.3798
2015-09-30,100.6716
2015-08-31,116.5800
2015-07-31,127.8338
2015-06-30,125.8266
2015-05-29,125.5093
2015-04-30,119.4418
2015-03-31,118.0983
2015-02-27,109.8619
2015-01-30,102.8005
